Semester: Fall 2023; Course: Course; Title: Title; Units: Units; Lec/Sec: Lec/Sec; Days: Days; Begin: Begin; End: End; Bldg/Room: Bldg/Room; Location: Location; Instructor(s): Instructor(s); 
Semester: Spring 2024; Course: 82278; Title: Japanese Film and Literature: The Art of Storytelling; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 11:00AM; End: 12:20PM; Bldg/Room: WEH 5312; Location: Pittsburgh, Pennsylvania; Instructor(s): Iwasaki; 
Semester: Spring 2024; Course: 82278; Title: Japanese Film and Literature: The Art of Storytelling; Units: 9.0; Lec/Sec: B; Days: TR; Begin: 02:00PM; End: 03:20PM; Bldg/Room: WEH 5312; Location: Pittsburgh, Pennsylvania; Instructor(s): Iwasaki; 
Semester: Spring 2024; Course: 82279; Title: Anime - Visual Interplay between Japan and the World; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 08:00AM; End: 09:20AM; Bldg/Room: WEH 4625; Location: Pittsburgh, Pennsylvania; Instructor(s): Fujinaga-Gordon; 
Semester: Spring 2024; Course: 82279; Title: Anime - Visual Interplay between Japan and the World; Units: 9.0; Lec/Sec: B; Days: MW; Begin: 12:30PM; End: 01:50PM; Bldg/Room: GHC 5222; Location: Pittsburgh, Pennsylvania; Instructor(s): Zhan; 
Semester: Spring 2024; Course: 82282; Title: Interpreting Global Texts & Cultures; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 11:00AM; End: 12:20PM; Bldg/Room: HOA 107; Location: Pittsburgh, Pennsylvania; Instructor(s): Parker; 
Semester: Spring 2024; Course: 82282; Title: Interpreting Global Texts & Cultures; Units: 9.0; Lec/Sec: B; Days: MW; Begin: 02:00PM; End: 03:20PM; Bldg/Room: CFA 102; Location: Pittsburgh, Pennsylvania; Instructor(s): Estrada; 
Semester: Spring 2024; Course: 82283; Title: Language Diversity & Cultural Identity; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: WEH 5320; Location: Pittsburgh, Pennsylvania; Instructor(s): Al Masaeed; 
Semester: Spring 2024; Course: 82283; Title: Language Diversity & Cultural Identity; Units: 9.0; Lec/Sec: B; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: POS 343; Location: Pittsburgh, Pennsylvania; Instructor(s): McCombie; 
Semester: Spring 2024; Course: 82284; Title: Multicultural Pittsburgh: VR Storytelling:; Units: 6.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82284; Title: TBA; Units: 6.0; Lec/Sec: A3; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: TEP 1024; Location: Pittsburgh, Pennsylvania; Instructor(s): Caspar; 
Semester: Spring 2024; Course: 82286; Title: Of Minorities and Migrants: Exploring Germany from the Margins Germany Today:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82286; Title: Of Minorities and Migrants: Exploring Germany from the Margins; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 03:30PM; End: 04:50PM; Bldg/Room: WEH 8427; Location: Pittsburgh, Pennsylvania; Instructor(s): Wells; 
Semester: Spring 2024; Course: 82288; Title: Everyday Learning: Designing Learning Exp in Times of Unrest & Uncertainty; Units: 6.0; Lec/Sec: A4; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: TEP 1024; Location: Pittsburgh, Pennsylvania; Instructor(s): Caspar; 
Semester: Spring 2024; Course: 82292; Title: Intermediate Russian II; Units: 12.0; Lec/Sec: A; Days: TR; Begin: 09:30AM; End: 10:50AM; Bldg/Room: BH 154A; Location: Pittsburgh, Pennsylvania; Instructor(s): Kats; 
Semester: Spring 2024; Course: 82295; Title: 20th Century Russian Masterpieces; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 02:00PM; End: 03:20PM; Bldg/Room: PH 125C; Location: Pittsburgh, Pennsylvania; Instructor(s): Gershkovich; 
Semester: Spring 2024; Course: 82296; Title: From Augustine to Avatars: Personal Narratives Across Media; Units: 9-12; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: DH 2105; Location: Pittsburgh, Pennsylvania; Instructor(s): Gershkovich; 
Semester: Spring 2024; Course: 82297; Title: Russian and Soviet Science Fiction; Units: VAR; Lec/Sec: A; Days: MW; Begin: 12:30PM; End: 01:50PM; Bldg/Room: WEH 5310; Location: Pittsburgh, Pennsylvania; Instructor(s): Parker; 
Semester: Spring 2024; Course: 82303; Title: French & Francophone Cultures; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 02:00PM; End: 03:20PM; Bldg/Room: DH 2105; Location: Pittsburgh, Pennsylvania; Instructor(s): Niang; 
Semester: Spring 2024; Course: 82304; Title: French & Francophone Sociolinguistics; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 11:00AM; End: 12:20PM; Bldg/Room: POS 343; Location: Pittsburgh, Pennsylvania; Instructor(s): Dubreil; 
Semester: Spring 2024; Course: 82312; Title: Advanced Arabic II; Units: 9.0; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82313; Title: Topics in Modern Arabic Language,Literature & Culture: Cinema in the Arab World:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82313; Title: Cinema in the Arab World; Units: 9.0; Lec/Sec: W; Days: MW; Begin: 11:30AM; End: 12:45PM; Bldg/Room: CMB 3044; Location: Doha, Qatar; Instructor(s): Nassif; 
Semester: Spring 2024; Course: 82323; Title: Germany, Austria and Switzerland in the 20th Century; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: POS 235; Location: Pittsburgh, Pennsylvania; Instructor(s): Brockmann; 
Semester: Spring 2024; Course: 82332; Title: Reading Into a New China II: Transportation, Education, Pop Culture, & Health; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 12:30PM; End: 01:50PM; Bldg/Room: PH A21A; Location: Pittsburgh, Pennsylvania; Instructor(s): Wang; 
Semester: Spring 2024; Course: 82333; Title: Introduction to Chinese Language and Culture:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82333; Title: China Before the Republic; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 11:00AM; End: 12:20PM; Bldg/Room: WEH 5328; Location: Pittsburgh, Pennsylvania; Instructor(s): Yao; 
Semester: Spring 2024; Course: 82333; Title: Introduction to Chinese Language and Culture:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82333; Title: Modern China; Units: 9.0; Lec/Sec: B; Days: TR; Begin: 09:30AM; End: 10:50AM; Bldg/Room: WEH 5310; Location: Pittsburgh, Pennsylvania; Instructor(s): Sun; 
Semester: Spring 2024; Course: 82337; Title: Mandarin Chinese for Oral Communication I; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: PH A19D; Location: Pittsburgh, Pennsylvania; Instructor(s): Wu; 
Semester: Spring 2024; Course: 82342; Title: Spain: Language and Culture; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: PH 126A; Location: Pittsburgh, Pennsylvania; Instructor(s): Skibba; 
Semester: Spring 2024; Course: 82343; Title: Latin America Language and Culture; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 03:30PM; End: 04:50PM; Bldg/Room: PH A19; Location: Pittsburgh, Pennsylvania; Instructor(s): Estrada; 
Semester: Spring 2024; Course: 82345; Title: Using Spanish in Social Contexts; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 09:30AM; End: 10:50AM; Bldg/Room: POS 343; Location: Pittsburgh, Pennsylvania; Instructor(s): Burns; 
Semester: Spring 2024; Course: 82347; Title: Spanish for Heritage Speakers; Units: 6.0; Lec/Sec: A4; Days: MW; Begin: 02:00PM; End: 03:20PM; Bldg/Room: PH A19D; Location: Pittsburgh, Pennsylvania; Instructor(s): Dollard; 
Semester: Spring 2024; Course: 82372; Title: Changes in Japan 2: Lifestyle/Religion and Gender; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 09:30AM; End: 10:50AM; Bldg/Room: BH 154A; Location: Pittsburgh, Pennsylvania; Instructor(s): Maa; 
Semester: Spring 2024; Course: 82388; Title: Topics in Second Language Acquisition:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82388; Title: Language and Identity; Units: 9.0; Lec/Sec: A; Days: M; Begin: 02:00PM; End: 04:50PM; Bldg/Room: POS 235; Location: Pittsburgh, Pennsylvania; Instructor(s): Burns; 
Semester: Spring 2024; Course: 82388; Title: Language and Identity; Units: 9.0; Lec/Sec: B; Days: W; Begin: 06:00PM; End: 08:50PM; Bldg/Room: BH 235B; Location: Pittsburgh, Pennsylvania; Instructor(s): Van Compernolle; 
Semester: Spring 2024; Course: 82389; Title: Independent Study in Language and Culture-Advanced Level; Units: 3-12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Abraham; 
Semester: Spring 2024; Course: 82389; Title: Independent Study in Language and Culture-Advanced Level; Units: 3-12; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82392; Title: Advanced Russian II: Great Short Works; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 09:30AM; End: 10:50AM; Bldg/Room: BH 154A; Location: Pittsburgh, Pennsylvania; Instructor(s): Kats; 
Semester: Spring 2024; Course: 82394; Title: Russian for Heritage Speakers: Babushkas, Russia & Beyond; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 07:00PM; End: 08:20PM; Bldg/Room: PH A19C; Location: Pittsburgh, Pennsylvania; Instructor(s): Kats; 
Semester: Spring 2024; Course: 82412; Title: Topics in Arabic Studies; Units: 9.0; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Rahmani; 
Semester: Spring 2024; Course: 82416; Title: Topics in French and Francophone Studies:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82416; Title: Remaking Culture: Hollywood's Obsession with French Cinema; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 02:00PM; End: 03:20PM; Bldg/Room: POS 343; Location: Pittsburgh, Pennsylvania; Instructor(s): Dubreil; 
Semester: Spring 2024; Course: 82418; Title: Advanced Research in French & Francophone Language & Culture; Units: 9.0; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82426; Title: Topics in German Literature and Culture; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: POS 235; Location: Pittsburgh, Pennsylvania; Instructor(s): Brockmann; 
Semester: Spring 2024; Course: 82435; Title: Studies in Chinese Literature: The Enchanting World of Chinese Ghost Tales & Ctr; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 12:30PM; End: 01:50PM; Bldg/Room: PH A19D; Location: Pittsburgh, Pennsylvania; Instructor(s): Liu; 
Semester: Spring 2024; Course: 82450; Title: Advanced Research in Hispanic Language & Culture; Units: 9.0; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Burns; 
Semester: Spring 2024; Course: 82450; Title: Advanced Research in Hispanic Language & Culture; Units: 9.0; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Estrada; 
Semester: Spring 2024; Course: 82450; Title: Advanced Research in Hispanic Language & Culture; Units: 9.0; Lec/Sec: C; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Skibba; 
Semester: Spring 2024; Course: 82451; Title: Studies in Latin American Literature and Culture:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82451; Title: Del Son al Reggaeton: Chronicling Countercultural Latin American Soundscapes; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 11:00AM; End: 12:20PM; Bldg/Room: PH 125D; Location: Pittsburgh, Pennsylvania; Instructor(s): Gomez; 
Semester: Spring 2024; Course: 82474; Title: Topics in Japanese Studies:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82474; Title: Readings and Discussions in Fiction, Culture, and Criticism; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 12:30PM; End: 01:50PM; Bldg/Room: BH 154A; Location: Pittsburgh, Pennsylvania; Instructor(s): Lowy; 
Semester: Spring 2024; Course: 82500; Title: Modern Languages Independent Study; Units: VAR; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82500; Title: Modern Languages Independent Study; Units: VAR; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82502; Title: Special Topics in French & Francophone Studies; Units: 3-12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Dubreil; 
Semester: Spring 2024; Course: 82502; Title: Special Topics in French & Francophone Studies; Units: 3-12; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82502; Title: Special Topics in French & Francophone Studies; Units: 3-12; Lec/Sec: C; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82505; Title: Undergraduate Internship; Units: 1-18; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82522; Title: Special Topics in German Studies; Units: 3-12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82522; Title: Special Topics in German Studies; Units: 3-12; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82532; Title: Special Topics in Chinese Studies; Units: 3,6,9,12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82532; Title: Special Topics in Chinese Studies; Units: 3,6,9,12; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82542; Title: Special Topics in Hispanic Studies; Units: 3-12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Tardio; 
Semester: Spring 2024; Course: 82542; Title: Special Topics in Hispanic Studies; Units: 3-12; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82572; Title: Special Topics in Japanese Studies; Units: 3-12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82580; Title: Senior Seminar in Modern Languages; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 03:30PM; End: 04:50PM; Bldg/Room: PH 226A; Location: Pittsburgh, Pennsylvania; Instructor(s): Skibba; 
Semester: Spring 2024; Course: 82590; Title: Special Topics Russian Studies; Units: 3,6,9,12,18; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Parker; 
Semester: Spring 2024; Course: 82683; Title: AI for Humanities: The Multi-dimensions of World Languages, Arts, and Cultures; Units: 9.0; Lec/Sec: A; Days: MW; Begin: 11:00AM; End: 12:20PM; Bldg/Room: POS 343; Location: Pittsburgh, Pennsylvania; Instructor(s): Su; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Youngs; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Burns; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: C; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Kats; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: D; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Lowy; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: E; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: F; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: G; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82702; Title: Cultural Studies Elective - Graduate Level; Units: VAR; Lec/Sec: H; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82705; Title: Translation Workshop II; Units: 9.0; Lec/Sec: A; Days: TR; Begin: 02:00PM; End: 03:20PM; Bldg/Room: BH 154A; Location: Pittsburgh, Pennsylvania; Instructor(s): Lowy; 
Semester: Spring 2024; Course: 82710; Title: Translation for a Profession II; Units: 3.0; Lec/Sec: A; Days: W; Begin: 11:00AM; End: 11:50AM; Bldg/Room: POS 235; Location: Pittsburgh, Pennsylvania; Instructor(s): Dworkin; 
Semester: Spring 2024; Course: 82719; Title: Directed Study in Modern Languages; Units: 9-12; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: DNM DNM; Location: Pittsburgh, Pennsylvania; Instructor(s): Dworkin; 
Semester: Spring 2024; Course: 82780; Title: Graduate Research Seminar; Units: 3,6,9,18; Lec/Sec: A; Days: T; Begin: 04:00PM; End: 05:50PM; Bldg/Room: HOA 107; Location: Pittsburgh, Pennsylvania; Instructor(s): Al Masaeed; 
Semester: Spring 2024; Course: 82789; Title: Guided Research; Units: 3-36; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Koda; 
Semester: Spring 2024; Course: 82789; Title: Guided Research; Units: 3-36; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Wiener; 
Semester: Spring 2024; Course: 82789; Title: Guided Research; Units: 3-36; Lec/Sec: C; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Van Compernolle; 
Semester: Spring 2024; Course: 82789; Title: Guided Research; Units: 3-36; Lec/Sec: D; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Niang, Youngs; 
Semester: Spring 2024; Course: 82789; Title: Guided Research; Units: 3-36; Lec/Sec: E; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Instructor TBA; 
Semester: Spring 2024; Course: 82789; Title: Guided Research; Units: 3-36; Lec/Sec: F; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Parker; 
Semester: Spring 2024; Course: 82794; Title: Teaching Methodologies for the Foreign Language Classroom II:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82794; Title: Teaching Apprentiship - French; Units: 9.0; Lec/Sec: A; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Hoogstaden; 
Semester: Spring 2024; Course: 82794; Title: Teaching Methodologies for the Foreign Language Classroom II:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82794; Title: Teaching Apprenticeship - Japanese; Units: 9.0; Lec/Sec: B; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Fujinaga-Gordon; 
Semester: Spring 2024; Course: 82794; Title: Teaching Methodologies for the Foreign Language Classroom II:; Units: 9.0; Lec/Sec: ; Days: ; Begin: ; End: ; Bldg/Room: ; Location: ; 
Semester: Spring 2024; Course: 82794; Title: Teaching Apprenticeship - Spanish; Units: 9.0; Lec/Sec: C; Days: TBA; Begin: ; End: ; Bldg/Room: TBA; Location: Pittsburgh, Pennsylvania; Instructor(s): Estrada; 
